source,target,weight,timeset
4197,4804,1,2013-08-28T16:06:04Z
4804,4197,1,2013-08-28T16:06:44Z
3697,4698,-10,2013-08-28T17:23:57Z
4698,3697,-10,2013-08-28T17:24:12Z
2840,4698,-1,2013-08-28T18:01:26Z
2125,1731,1,2013-08-28T18:29:34Z
2378,4753,1,2013-08-28T19:14:51Z
4753,2378,1,2013-08-28T19:16:29Z
1810,4616,2,2013-08-28T19:45:05Z
3750,3122,1,2013-08-28T20:36:07Z
4635,4320,1,2013-08-28T22:32:42Z
4320,4635,1,2013-08-28T22:32:43Z
3649,1394,1,2013-08-28T22:44:31Z
1394,3649,1,2013-08-28T23:07:06Z
1810,4804,-10,2013-08-29T01:11:22Z
2600,4632,2,2013-08-29T02:15:55Z
4632,2600,2,2013-08-29T02:17:00Z
4308,4789,-10,2013-08-29T04:43:03Z
4308,4793,-10,2013-08-29T04:43:23Z
3122,3750,1,2013-08-29T05:23:17Z
4284,4616,1,2013-08-29T07:11:04Z
4698,4694,-5,2013-08-29T08:40:21Z
4648,4172,5,2013-08-29T10:21:13Z
4616,4284,2,2013-08-29T15:00:07Z
4698,4635,9,2013-08-29T15:00:12Z
4616,1810,2,2013-08-29T15:00:34Z
2942,4038,-10,2013-08-29T17:11:06Z
1832,4038,-10,2013-08-29T17:16:48Z
4197,4805,1,2013-08-29T17:31:01Z
4805,4197,1,2013-08-29T17:33:38Z
4611,4806,1,2013-08-29T18:15:20Z
4806,4611,10,2013-08-29T18:15:36Z
4698,1832,2,2013-08-29T19:21:29Z
2942,57,3,2013-08-29T19:39:12Z
905,4038,-10,2013-08-29T20:01:39Z
3487,4197,1,2013-08-29T20:04:29Z
4197,3487,1,2013-08-29T20:04:52Z
3746,4807,1,2013-08-29T20:58:04Z
4779,4172,2,2013-08-29T21:05:03Z
4172,4779,2,2013-08-29T21:05:23Z
4807,3746,1,2013-08-29T21:11:58Z
4779,4809,1,2013-08-29T21:40:54Z
4779,4810,1,2013-08-29T21:41:13Z
4779,2781,1,2013-08-29T21:41:19Z
4779,4151,1,2013-08-29T21:41:28Z
4779,4529,1,2013-08-29T21:41:37Z
4779,3165,1,2013-08-29T21:41:57Z
4779,3086,1,2013-08-29T21:42:24Z
4779,4540,2,2013-08-29T21:43:26Z
3649,4636,2,2013-08-30T00:01:39Z
4802,2600,3,2013-08-30T01:46:45Z
2600,4802,3,2013-08-30T01:47:14Z
4800,3465,1,2013-08-30T03:45:59Z
1832,4698,-10,2013-08-30T05:10:33Z
3746,4698,-10,2013-08-30T05:10:50Z
4635,4698,-10,2013-08-30T05:12:22Z
1689,2600,2,2013-08-30T07:53:32Z
2600,1689,2,2013-08-30T07:54:03Z
415,2313,1,2013-08-30T08:36:02Z
2565,3122,1,2013-08-30T13:50:57Z
3122,2565,1,2013-08-30T14:07:55Z
3504,4217,-1,2013-08-30T14:12:58Z
4107,4779,3,2013-08-30T14:17:27Z
4745,4694,-10,2013-08-30T14:18:32Z
4779,4107,3,2013-08-30T14:19:12Z
2296,4802,-10,2013-08-30T16:24:30Z
4791,4802,-5,2013-08-30T16:25:03Z
4411,4812,1,2013-08-30T18:10:23Z
4812,4411,1,2013-08-30T18:13:32Z
4812,4288,1,2013-08-30T18:20:26Z
4812,4506,1,2013-08-30T18:27:49Z
4812,3260,1,2013-08-30T18:33:00Z
4611,4524,1,2013-08-30T19:02:22Z
4281,905,2,2013-08-30T20:27:21Z
905,4281,1,2013-08-30T20:35:54Z
4791,2496,5,2013-08-30T21:26:10Z
2496,4791,4,2013-08-30T21:28:17Z
4197,4813,1,2013-08-30T23:16:00Z
4813,4197,1,2013-08-30T23:16:41Z
4635,4553,2,2013-08-31T00:12:15Z
4553,4635,2,2013-08-31T00:12:59Z
1334,4284,1,2013-08-31T00:26:27Z
1334,4791,1,2013-08-31T01:00:54Z
4361,4320,1,2013-08-31T01:42:37Z
4320,4361,1,2013-08-31T01:42:39Z
4361,4635,1,2013-08-31T02:13:38Z
4635,4361,1,2013-08-31T02:13:44Z
4694,4814,1,2013-08-31T03:02:16Z
4814,4694,1,2013-08-31T03:04:20Z
2600,2835,1,2013-08-31T03:37:57Z
2835,2600,1,2013-08-31T03:38:43Z
4791,4698,-5,2013-08-31T08:58:42Z
1810,405,-4,2013-08-31T15:55:08Z
1334,2600,2,2013-08-31T17:41:43Z
3719,4270,1,2013-08-31T18:06:49Z
4270,3719,1,2013-08-31T18:08:21Z
1334,4816,1,2013-08-31T18:56:05Z
4270,4172,5,2013-08-31T19:22:11Z
2388,2266,1,2013-08-31T20:53:28Z
2322,4761,1,2013-08-31T21:44:09Z
4761,2322,1,2013-08-31T21:48:50Z
4511,35,1,2013-08-31T21:58:31Z
35,4511,1,2013-08-31T21:58:52Z
4759,2600,1,2013-08-31T22:08:30Z
1555,3897,1,2013-08-31T22:50:58Z
1810,4038,-8,2013-08-31T23:12:08Z
539,3669,-10,2013-08-31T23:39:44Z
4814,2322,1,2013-09-01T00:48:11Z
2322,4814,1,2013-09-01T00:49:10Z
1555,4795,1,2013-09-01T07:43:02Z
4795,1555,1,2013-09-01T07:43:35Z
2044,4795,1,2013-09-01T09:04:13Z
4795,2044,1,2013-09-01T09:06:10Z
4708,4694,2,2013-09-01T14:51:03Z
4814,4818,1,2013-09-01T15:10:34Z
4818,4814,1,2013-09-01T15:10:54Z
1334,4279,-10,2013-09-01T16:48:53Z
1810,4818,-10,2013-09-01T16:56:46Z
1810,4814,-10,2013-09-01T16:57:45Z
4611,4816,1,2013-09-01T18:35:40Z
4816,4611,1,2013-09-01T18:40:17Z
4708,1810,1,2013-09-01T20:29:31Z
35,4461,3,2013-09-01T20:33:43Z
1334,1819,1,2013-09-01T22:26:44Z
4553,2600,2,2013-09-01T22:28:11Z
2600,4553,2,2013-09-01T22:28:42Z
1334,4659,10,2013-09-02T00:36:37Z
4284,4521,1,2013-09-02T02:59:15Z
4553,4511,1,2013-09-02T03:31:45Z
4511,4553,1,2013-09-02T03:32:26Z
4521,4284,1,2013-09-02T06:33:58Z
4284,491,5,2013-09-02T07:04:23Z
4819,2625,1,2013-09-02T14:20:36Z
1286,2625,1,2013-09-02T15:53:30Z
2125,4331,-1,2013-09-02T16:39:17Z
4611,3854,1,2013-09-02T17:14:40Z
3854,4611,1,2013-09-02T17:24:14Z
4611,3321,1,2013-09-02T17:46:19Z
3321,4611,1,2013-09-02T17:48:04Z
4400,4172,10,2013-09-02T19:48:22Z
4172,4400,7,2013-09-02T19:54:03Z
35,4820,1,2013-09-02T20:49:01Z
2642,4554,1,2013-09-02T20:52:15Z
4554,2642,1,2013-09-02T20:52:53Z
4820,35,1,2013-09-02T20:56:08Z
905,4554,1,2013-09-02T21:05:27Z
4197,3649,1,2013-09-02T21:33:15Z
35,4821,1,2013-09-02T21:35:07Z
35,4787,1,2013-09-02T21:35:34Z
500,4823,10,2013-09-02T21:37:32Z
500,4824,10,2013-09-02T21:38:03Z
4824,500,10,2013-09-02T21:41:17Z
4824,4823,10,2013-09-02T21:41:33Z
4824,1191,10,2013-09-02T21:42:23Z
1334,2835,1,2013-09-02T22:22:35Z
2835,1334,1,2013-09-02T22:22:37Z
3642,2642,5,2013-09-02T22:59:00Z
4693,4554,1,2013-09-02T23:33:45Z
4554,4693,1,2013-09-02T23:36:01Z
4611,4825,1,2013-09-03T00:02:46Z
625,25,4,2013-09-03T00:35:40Z
2835,3020,1,2013-09-03T00:52:38Z
3020,2835,1,2013-09-03T00:56:22Z
625,4136,2,2013-09-03T01:25:12Z
4136,625,2,2013-09-03T01:25:36Z
4694,3317,1,2013-09-03T01:40:50Z
3317,4694,1,2013-09-03T01:41:34Z
4694,3013,1,2013-09-03T03:03:05Z
4284,4611,1,2013-09-03T05:06:55Z
4611,4284,1,2013-09-03T05:08:05Z
4611,4795,1,2013-09-03T06:45:54Z
4795,4611,1,2013-09-03T06:47:37Z
4482,3750,1,2013-09-03T09:13:22Z
3750,4482,2,2013-09-03T09:15:03Z
4554,4360,2,2013-09-03T09:43:25Z
4197,3750,1,2013-09-03T12:21:14Z
3750,4197,1,2013-09-03T12:30:48Z
4826,35,1,2013-09-03T12:51:36Z
3345,4172,2,2013-09-03T13:25:04Z
4791,4694,2,2013-09-03T13:34:09Z
4825,4611,1,2013-09-03T16:49:47Z
4694,4825,1,2013-09-03T17:12:52Z
4825,4694,1,2013-09-03T17:12:53Z
3897,1555,2,2013-09-03T18:21:00Z
4714,3960,2,2013-09-03T19:01:09Z
4828,4635,6,2013-09-03T19:46:22Z
2322,4829,1,2013-09-03T19:53:52Z
4829,2322,1,2013-09-03T20:00:09Z
3465,2316,2,2013-09-03T20:11:12Z
1832,4828,1,2013-09-03T20:34:11Z
4172,3465,5,2013-09-03T20:34:37Z
4828,1832,1,2013-09-03T20:34:40Z
1363,1656,3,2013-09-03T21:40:28Z
1334,4828,1,2013-09-03T23:04:39Z
4828,1334,2,2013-09-03T23:07:33Z
4197,4703,1,2013-09-03T23:21:24Z
4703,4197,1,2013-09-03T23:21:37Z
192,1396,3,2013-09-04T00:29:47Z
192,1386,3,2013-09-04T00:31:32Z
192,1363,6,2013-09-04T00:32:07Z
192,135,5,2013-09-04T00:32:26Z
192,2046,3,2013-09-04T00:33:29Z
192,1615,2,2013-09-04T00:36:00Z
192,2045,2,2013-09-04T00:36:19Z
192,25,2,2013-09-04T00:36:36Z
4611,3649,1,2013-09-04T02:20:05Z
3649,4611,1,2013-09-04T02:20:53Z
2835,1,3,2013-09-04T03:16:02Z
4694,4830,1,2013-09-04T04:58:31Z
4830,4694,2,2013-09-04T05:02:00Z
4365,4515,1,2013-09-04T05:24:03Z
4515,4365,1,2013-09-04T05:25:01Z
4584,4791,-1,2013-09-04T05:59:32Z
4694,4791,-5,2013-09-04T06:00:45Z
3719,4831,-10,2013-09-04T06:10:05Z
4795,1810,1,2013-09-04T06:14:04Z
4795,4832,1,2013-09-04T06:29:58Z
4365,2104,1,2013-09-04T06:46:00Z
2104,4365,1,2013-09-04T06:57:02Z
2322,4833,1,2013-09-04T15:44:02Z
4833,2322,1,2013-09-04T15:44:45Z
4611,4834,1,2013-09-04T19:28:55Z
4834,4611,1,2013-09-04T19:29:11Z
1810,4791,-4,2013-09-04T20:35:05Z
3413,35,3,2013-09-04T20:54:24Z
3413,4791,-10,2013-09-04T21:06:57Z
545,1948,-5,2013-09-04T22:41:21Z
3013,4694,2,2013-09-04T23:16:57Z
3897,4606,1,2013-09-05T01:25:35Z
4606,3897,1,2013-09-05T01:27:27Z
2661,4236,-10,2013-09-05T01:53:22Z
3649,2661,2,2013-09-05T02:11:33Z
2661,3649,1,2013-09-05T02:11:36Z
3649,2404,1,2013-09-05T03:08:15Z
2404,3649,1,2013-09-05T03:18:08Z
4284,4736,1,2013-09-05T04:48:51Z
4787,35,2,2013-09-05T08:48:56Z
4172,1245,1,2013-09-05T10:14:12Z
1245,4172,1,2013-09-05T10:14:58Z
4284,486,2,2013-09-05T12:21:02Z
4172,4835,-10,2013-09-05T13:28:18Z
342,4249,3,2013-09-05T16:26:59Z
3649,4836,1,2013-09-05T16:30:14Z
2642,4524,5,2013-09-05T16:48:17Z
4524,2642,8,2013-09-05T16:53:08Z
1334,1316,6,2013-09-05T17:28:43Z
4416,3746,2,2013-09-05T18:02:38Z
4837,35,2,2013-09-05T18:05:15Z
35,4554,5,2013-09-05T18:07:45Z
4554,35,5,2013-09-05T18:08:27Z
2125,4816,1,2013-09-05T21:19:22Z
1819,1334,1,2013-09-05T21:22:01Z
4694,3427,1,2013-09-05T22:57:51Z
3427,4694,1,2013-09-05T22:58:21Z
2835,4546,2,2013-09-05T23:43:37Z
4546,2835,2,2013-09-05T23:46:49Z
4694,4584,2,2013-09-06T01:39:29Z
4584,4694,2,2013-09-06T02:19:57Z
625,2388,1,2013-09-06T02:44:18Z
486,4284,3,2013-09-06T02:45:48Z
2388,625,1,2013-09-06T03:48:00Z
4511,4838,1,2013-09-06T06:12:14Z
4838,4511,1,2013-09-06T06:13:13Z
2318,4573,2,2013-09-06T06:44:22Z
4573,2318,2,2013-09-06T08:04:17Z
4787,4839,1,2013-09-06T08:45:33Z
4839,4787,1,2013-09-06T08:46:25Z
4745,1018,1,2013-09-06T11:51:06Z
4570,4172,3,2013-09-06T12:10:44Z
1334,4840,1,2013-09-06T12:49:03Z
4608,4787,1,2013-09-06T12:55:44Z
4694,4632,2,2013-09-06T18:11:57Z
4632,4694,1,2013-09-06T18:18:32Z
4736,4284,2,2013-09-06T19:26:19Z
2565,545,1,2013-09-06T21:57:46Z
2296,4649,1,2013-09-07T04:41:35Z
2388,3719,3,2013-09-07T07:32:10Z
2388,4098,1,2013-09-07T08:35:07Z
4787,4842,1,2013-09-07T13:06:21Z
4842,4787,1,2013-09-07T13:07:31Z
4204,2851,1,2013-09-07T14:47:59Z
1810,4795,-5,2013-09-07T17:33:26Z
4832,4795,-5,2013-09-07T17:52:48Z
1334,4843,-10,2013-09-07T18:19:16Z
4694,1334,10,2013-09-07T20:11:17Z
363,1810,3,2013-09-07T21:30:36Z
1810,363,3,2013-09-07T21:32:43Z
4840,4787,1,2013-09-08T00:00:06Z
4787,4840,1,2013-09-08T00:03:40Z
4322,4753,2,2013-09-08T00:55:29Z
4753,4322,2,2013-09-08T00:59:25Z
4172,3389,3,2013-09-08T01:26:26Z
3389,4172,3,2013-09-08T01:27:44Z
4562,1548,1,2013-09-08T03:05:09Z
1548,4562,1,2013-09-08T03:05:58Z
4397,4844,1,2013-09-08T15:27:46Z
4844,4397,1,2013-09-08T15:27:51Z
4606,35,3,2013-09-08T21:28:57Z
4172,4125,1,2013-09-08T22:02:03Z
4125,4172,1,2013-09-08T22:02:42Z
2835,4694,1,2013-09-08T22:21:18Z
4694,2835,1,2013-09-08T22:21:41Z
4499,4635,10,2013-09-08T23:09:23Z
4635,4499,6,2013-09-08T23:26:32Z
4635,41,1,2013-09-09T00:24:30Z
41,4635,1,2013-09-09T00:24:31Z
1878,1383,-10,2013-09-09T00:58:38Z
4635,4761,6,2013-09-09T01:08:17Z
3013,4291,1,2013-09-09T01:09:28Z
4291,3013,1,2013-09-09T01:09:49Z
4761,4635,6,2013-09-09T01:21:34Z
4197,2496,1,2013-09-09T02:00:58Z
2496,4197,2,2013-09-09T02:03:16Z
4844,3897,1,2013-09-09T02:20:37Z
3897,4844,1,2013-09-09T02:22:26Z
4136,4291,3,2013-09-09T02:22:27Z
4397,4381,1,2013-09-09T03:41:21Z
4381,4397,1,2013-09-09T03:47:40Z
4197,4515,1,2013-09-09T04:44:12Z
4389,4839,1,2013-09-09T13:48:37Z
4172,4845,4,2013-09-09T14:11:16Z
4845,4172,4,2013-09-09T14:12:22Z
4839,4389,1,2013-09-09T14:19:58Z
4419,4846,1,2013-09-09T17:40:01Z
4846,4419,2,2013-09-09T17:41:31Z
905,3919,1,2013-09-09T17:53:10Z
4844,4833,1,2013-09-09T19:28:30Z
4833,4844,1,2013-09-09T19:28:47Z
3342,2625,2,2013-09-09T21:29:34Z
2625,3342,2,2013-09-09T21:31:04Z
3389,3897,1,2013-09-09T21:48:07Z
3897,3389,1,2013-09-09T21:49:24Z
4832,4847,1,2013-09-09T22:01:58Z
4847,4832,1,2013-09-09T22:03:12Z
2754,4363,1,2013-09-09T23:05:59Z
4694,4848,1,2013-09-10T00:42:26Z
4848,4694,1,2013-09-10T00:43:14Z
2430,4787,1,2013-09-10T13:20:33Z
4787,2430,1,2013-09-10T13:21:49Z
4554,3413,1,2013-09-10T13:35:58Z
4832,4849,1,2013-09-10T14:54:45Z
4694,4136,2,2013-09-10T16:03:29Z
4136,4694,2,2013-09-10T16:03:43Z
3649,4197,2,2013-09-10T17:49:18Z
3746,4774,1,2013-09-10T19:18:43Z
4774,3746,1,2013-09-10T19:21:49Z
2647,4779,1,2013-09-10T23:09:19Z
3837,4609,2,2013-09-11T01:12:30Z
4847,4851,1,2013-09-11T02:00:14Z
4851,4847,1,2013-09-11T02:01:07Z
4780,3445,1,2013-09-11T05:16:57Z
4608,539,3,2013-09-11T08:58:59Z
4787,4852,2,2013-09-11T09:01:05Z
4852,4787,2,2013-09-11T09:03:37Z
1810,4853,-7,2013-09-11T18:19:57Z
1018,4745,1,2013-09-11T19:00:04Z
4557,4172,2,2013-09-11T20:28:36Z
4379,4172,4,2013-09-11T20:35:39Z
1334,2775,2,2013-09-11T20:50:44Z
35,4826,1,2013-09-11T21:18:40Z
35,4837,2,2013-09-11T21:19:18Z
35,4838,1,2013-09-11T21:19:47Z
35,4854,1,2013-09-11T21:19:57Z
4854,35,1,2013-09-11T21:22:42Z
41,4197,2,2013-09-11T21:38:43Z
4197,41,2,2013-09-11T21:39:04Z
4291,2642,1,2013-09-12T01:58:28Z
3487,4511,2,2013-09-12T02:51:30Z
2318,4519,2,2013-09-12T02:59:51Z
2296,3767,-10,2013-09-12T03:11:12Z
4816,1731,5,2013-09-12T04:14:30Z
3413,4554,1,2013-09-12T04:28:25Z
664,4787,2,2013-09-12T11:27:29Z
4291,2430,1,2013-09-12T13:58:34Z
2430,4291,1,2013-09-12T13:59:23Z
2430,4320,1,2013-09-12T14:02:56Z
4320,2430,1,2013-09-12T14:04:14Z
4172,4855,1,2013-09-12T15:31:52Z
13,4384,1,2013-09-12T19:39:45Z
4384,13,1,2013-09-12T19:40:26Z
4844,4384,1,2013-09-12T20:44:25Z
4384,4844,1,2013-09-12T20:48:59Z
4553,4844,1,2013-09-12T21:20:48Z
4844,4553,1,2013-09-12T21:21:04Z
4301,4855,10,2013-09-12T22:35:42Z
4197,4850,2,2013-09-13T05:04:24Z
3429,4611,1,2013-09-13T06:15:37Z
4611,3429,1,2013-09-13T06:15:43Z
4611,4844,2,2013-09-13T06:44:27Z
4844,4611,1,2013-09-13T06:45:01Z
4107,3357,-2,2013-09-13T11:29:59Z
3452,4538,1,2013-09-13T12:55:23Z
4538,3452,1,2013-09-13T12:59:10Z
4694,4295,1,2013-09-13T14:17:25Z
4295,4694,1,2013-09-13T14:18:46Z
1018,3837,4,2013-09-13T17:44:01Z
4291,2056,1,2013-09-13T18:11:39Z
3746,4856,2,2013-09-13T20:33:15Z
4844,35,1,2013-09-13T20:59:51Z
3172,35,2,2013-09-13T21:10:45Z
35,3172,2,2013-09-13T21:10:50Z
4291,2044,1,2013-09-14T03:04:14Z
2044,4291,1,2013-09-14T03:07:58Z
2125,4841,1,2013-09-14T03:35:10Z
1018,4857,1,2013-09-14T04:47:38Z
57,2404,1,2013-09-14T05:08:59Z
4291,4189,1,2013-09-14T05:18:46Z
4189,4291,1,2013-09-14T05:19:15Z
2404,57,2,2013-09-14T05:22:45Z
2848,2388,1,2013-09-14T06:07:25Z
4857,230,3,2013-09-14T09:22:46Z
4787,664,3,2013-09-14T09:30:17Z
4787,4338,1,2013-09-14T10:03:04Z
3018,4042,1,2013-09-14T10:22:23Z
3897,4693,2,2013-09-14T17:07:25Z
4693,3897,3,2013-09-14T17:08:23Z
4291,2848,1,2013-09-14T17:18:21Z
3719,1639,1,2013-09-14T17:44:54Z
4835,4858,2,2013-09-14T18:53:49Z
4858,4835,5,2013-09-14T18:56:08Z
4858,3086,1,2013-09-14T19:03:24Z
3919,2344,2,2013-09-14T20:45:16Z
35,4859,1,2013-09-14T22:03:06Z
4859,35,1,2013-09-14T22:46:40Z
4693,4830,3,2013-09-14T23:55:47Z
4830,4693,3,2013-09-14T23:57:12Z
4291,625,1,2013-09-15T01:50:36Z
625,4291,1,2013-09-15T01:50:52Z
4859,3646,-10,2013-09-15T02:34:13Z
1810,4858,-8,2013-09-15T07:53:42Z
1810,4835,-8,2013-09-15T07:53:45Z
4787,4861,1,2013-09-15T10:11:28Z
4861,4787,1,2013-09-15T10:11:58Z
4839,4862,1,2013-09-15T11:27:21Z
4862,4839,1,2013-09-15T11:29:27Z
4787,3598,2,2013-09-15T12:13:47Z
4861,4863,1,2013-09-15T15:24:16Z
3649,2472,3,2013-09-15T17:06:34Z
4830,4861,1,2013-09-15T19:17:09Z
4861,4830,1,2013-09-15T19:18:46Z
1810,4844,-10,2013-09-15T19:37:56Z
4615,3404,8,2013-09-15T20:02:26Z
4615,3545,3,2013-09-15T20:42:37Z
3545,4615,3,2013-09-15T20:47:23Z
4846,4844,-10,2013-09-15T21:39:27Z
2464,4400,-1,2013-09-15T21:47:15Z
3404,4615,5,2013-09-15T22:15:27Z
4615,4115,3,2013-09-15T23:34:10Z
4291,353,1,2013-09-16T04:49:07Z
4172,4787,1,2013-09-16T09:25:33Z
4787,4172,1,2013-09-16T09:28:03Z
3901,4753,1,2013-09-16T10:19:04Z
1639,3719,2,2013-09-16T13:27:11Z
2625,2642,1,2013-09-16T17:57:41Z
2625,1675,1,2013-09-16T17:59:54Z
4559,2472,1,2013-09-16T18:50:58Z
2472,4559,1,2013-09-16T18:51:09Z
4857,3129,5,2013-09-16T20:39:26Z
4857,2013,1,2013-09-16T20:42:21Z
664,1735,1,2013-09-16T21:43:37Z
1334,1386,-5,2013-09-16T22:18:08Z
4694,4420,2,2013-09-16T22:40:07Z
4197,4189,1,2013-09-17T00:02:12Z
4189,4197,1,2013-09-17T00:02:21Z
4694,4379,7,2013-09-17T00:19:00Z
4379,4694,5,2013-09-17T00:32:50Z
3719,3649,7,2013-09-17T00:56:05Z
3649,3719,6,2013-09-17T00:57:06Z
3649,3924,1,2013-09-17T02:08:09Z
3924,3649,1,2013-09-17T02:13:36Z
2942,3828,1,2013-09-17T06:36:56Z
3828,2942,1,2013-09-17T06:37:52Z
1550,4549,1,2013-09-17T14:06:00Z
4549,1550,1,2013-09-17T14:58:09Z
4694,905,3,2013-09-17T16:19:21Z
2431,4038,-1,2013-09-17T17:52:08Z
35,4864,1,2013-09-17T19:08:30Z
4708,4814,-10,2013-09-17T19:16:38Z
1018,1819,1,2013-09-17T19:59:20Z
4708,3649,1,2013-09-17T21:27:43Z
1018,1829,2,2013-09-17T23:08:04Z
4694,2230,1,2013-09-18T08:07:37Z
35,4865,2,2013-09-18T15:27:12Z
2835,2388,2,2013-09-18T18:46:52Z
2388,2835,1,2013-09-18T19:42:38Z
4554,3168,1,2013-09-18T21:58:22Z
3168,4554,1,2013-09-18T21:59:35Z
4291,1334,1,2013-09-18T23:18:25Z
1334,4291,1,2013-09-18T23:20:51Z
3924,4694,3,2013-09-19T00:35:06Z
57,3278,5,2013-09-19T01:13:40Z
2848,2076,1,2013-09-19T05:39:50Z
2565,4608,1,2013-09-19T06:12:59Z
4608,2565,1,2013-09-19T06:14:11Z
4787,4780,2,2013-09-19T11:34:43Z
4780,4787,2,2013-09-19T11:38:35Z
4204,4506,1,2013-09-19T11:48:08Z
4648,2378,1,2013-09-19T13:54:38Z
2378,4648,1,2013-09-19T13:55:09Z
3837,25,10,2013-09-19T19:44:32Z
3682,4197,1,2013-09-19T20:20:37Z
2892,4866,1,2013-09-19T21:38:35Z
57,2942,2,2013-09-19T22:55:50Z
4119,3804,2,2013-09-20T01:58:37Z
3804,4119,2,2013-09-20T02:00:32Z
1810,4868,-8,2013-09-20T02:02:35Z
4859,4869,1,2013-09-20T05:03:11Z
4869,4859,1,2013-09-20T05:03:45Z
4172,3901,2,2013-09-20T10:55:23Z
35,2691,1,2013-09-20T11:18:30Z
4482,4521,7,2013-09-20T11:23:54Z
2296,4519,1,2013-09-20T15:20:47Z
4870,3897,1,2013-09-20T15:22:18Z
3319,1334,1,2013-09-20T17:00:32Z
4871,4870,-1,2013-09-20T17:06:10Z
4870,4871,-10,2013-09-20T17:12:25Z
4870,2296,-10,2013-09-20T17:52:16Z
4870,4857,-10,2013-09-20T17:52:39Z
4870,4172,-10,2013-09-20T17:52:51Z
3452,4870,-10,2013-09-20T17:53:45Z
1810,4870,-10,2013-09-20T17:55:04Z
4857,4870,-10,2013-09-20T18:02:01Z
2296,4870,-10,2013-09-20T18:03:55Z
1829,1018,3,2013-09-20T21:40:24Z
4857,1656,1,2013-09-20T21:53:51Z
2958,2625,1,2013-09-20T22:00:01Z
4172,4870,-10,2013-09-20T23:10:44Z
3897,4870,-10,2013-09-20T23:10:47Z
4511,3283,1,2013-09-21T01:12:09Z
2125,141,1,2013-09-21T01:13:57Z
3283,4511,1,2013-09-21T01:17:57Z
4291,872,1,2013-09-21T01:22:28Z
872,4291,1,2013-09-21T01:25:24Z
4787,2167,1,2013-09-21T02:56:14Z
2167,4787,1,2013-09-21T03:55:06Z
2125,4490,2,2013-09-21T04:11:21Z
4511,4872,1,2013-09-21T04:42:48Z
4872,4511,1,2013-09-21T04:45:03Z
4172,4873,1,2013-09-21T11:41:44Z
4873,4172,1,2013-09-21T11:42:08Z
4559,1990,1,2013-09-21T18:58:39Z
1990,4559,1,2013-09-21T19:02:00Z
4559,640,1,2013-09-21T19:08:20Z
640,4559,1,2013-09-21T19:09:23Z
1810,3642,3,2013-09-21T20:02:08Z
640,3892,1,2013-09-21T22:37:36Z
3892,640,1,2013-09-21T22:38:32Z
4851,2388,1,2013-09-21T22:57:56Z
2388,4851,1,2013-09-21T23:27:36Z
3649,4867,1,2013-09-21T23:39:53Z
4867,3649,1,2013-09-21T23:42:12Z
4694,4573,2,2013-09-22T01:31:23Z
4573,4694,2,2013-09-22T01:47:42Z
4787,2127,1,2013-09-22T09:47:20Z
4830,4609,-10,2013-09-22T15:40:39Z
4291,4830,1,2013-09-22T16:03:32Z
4830,4291,1,2013-09-22T16:04:24Z
3531,2835,1,2013-09-22T17:07:33Z
3897,3257,1,2013-09-22T21:58:25Z
3257,3897,2,2013-09-22T21:59:51Z
4291,4693,1,2013-09-23T00:53:54Z
4693,4291,1,2013-09-23T00:55:26Z
4869,4875,1,2013-09-23T01:22:27Z
4291,4800,1,2013-09-23T02:30:19Z
3897,546,1,2013-09-23T02:48:42Z
4511,3487,2,2013-09-23T05:54:25Z
4107,4648,2,2013-09-23T10:46:53Z
4648,4107,2,2013-09-23T10:47:47Z
3018,2378,3,2013-09-23T12:22:50Z
4360,4559,1,2013-09-23T14:03:21Z
4559,4360,1,2013-09-23T14:03:40Z
3897,2430,1,2013-09-23T14:33:28Z
2430,3897,1,2013-09-23T14:33:37Z
4875,4869,5,2013-09-23T15:10:18Z
2625,4459,1,2013-09-23T15:51:04Z
4459,2625,1,2013-09-23T15:58:28Z
1810,4665,1,2013-09-23T16:17:04Z
4665,1810,1,2013-09-23T16:17:44Z
2691,35,1,2013-09-23T18:33:05Z
3018,4172,3,2013-09-23T18:56:13Z
4204,4876,1,2013-09-23T19:04:01Z
4320,4197,3,2013-09-23T19:47:22Z
4197,4320,2,2013-09-23T19:48:35Z
2396,361,3,2013-09-23T20:04:24Z
2470,2691,1,2013-09-23T20:12:59Z
2691,2470,1,2013-09-23T20:13:26Z
35,4877,1,2013-09-23T21:08:17Z
35,4878,1,2013-09-23T21:08:27Z
35,4822,1,2013-09-23T21:09:26Z
4284,4599,3,2013-09-24T05:07:18Z
4841,2835,3,2013-09-24T05:13:40Z
2835,4841,3,2013-09-24T05:15:06Z
4874,3452,2,2013-09-24T05:57:00Z
3452,4874,2,2013-09-24T05:57:47Z
4291,3389,1,2013-09-24T19:05:13Z
3389,4291,1,2013-09-24T19:06:31Z
4197,3538,1,2013-09-25T00:42:46Z
3538,4197,1,2013-09-25T00:43:44Z
135,3628,1,2013-09-25T02:33:08Z
3628,135,2,2013-09-25T02:44:57Z
4694,4499,2,2013-09-25T04:34:05Z
135,2848,-1,2013-09-25T04:50:39Z
4787,1185,5,2013-09-25T07:52:38Z
2848,135,-1,2013-09-25T10:13:47Z
2848,3319,1,2013-09-25T12:24:22Z
2848,2635,1,2013-09-25T12:26:07Z
3649,3319,1,2013-09-25T12:40:07Z
2848,2446,1,2013-09-25T12:45:56Z
2848,3649,1,2013-09-25T12:46:28Z
