,source node,target node,rating,time
28641,4779,3018,2,2013-11-04 14:05:21.060440064
28642,4648,3018,1,2013-11-04 16:19:31.236160000
28643,3018,4648,1,2013-11-04 16:23:38.616519936
28644,4559,3000,1,2013-11-04 16:29:16.776920064
28645,3000,4559,1,2013-11-04 16:33:52.451479808
28646,4459,215,7,2013-11-04 21:04:17.701790208
28647,4281,4172,10,2013-11-04 21:09:30.603270144
28648,4172,4281,6,2013-11-04 21:10:07.696350208
28649,4611,4163,1,2013-11-04 21:55:38.981260032
28650,4266,1953,3,2013-11-04 21:58:23.300450048
28651,4266,2392,1,2013-11-04 22:00:51.323420160
28652,4266,4174,1,2013-11-04 22:01:26.594739968
28653,4266,2635,10,2013-11-04 22:03:32.968300032
28654,4611,4694,1,2013-11-04 23:25:09.492209920
28655,4694,4611,1,2013-11-04 23:25:37.427140096
28656,4253,1565,1,2013-11-04 23:53:02.382149888
28657,4253,2777,1,2013-11-04 23:55:48.942329856
28658,4253,4115,3,2013-11-05 00:18:23.007049984
28659,3897,3000,1,2013-11-05 00:30:11.078680064
28660,3000,3897,1,2013-11-05 00:30:54.187959808
28661,2977,905,1,2013-11-05 02:21:31.864069888
28662,4291,2404,1,2013-11-05 03:10:01.194639872
28663,2404,4291,1,2013-11-05 03:10:54.955460096
28664,4291,2977,1,2013-11-05 03:18:36.375129856
28665,2977,4291,1,2013-11-05 03:19:31.731990016
28666,2565,900,1,2013-11-05 17:06:29.476770048
28667,900,2565,1,2013-11-05 17:07:56.373280000
28668,900,4984,1,2013-11-05 17:23:33.394139904
28669,4984,900,1,2013-11-05 17:26:33.338740224
28670,4172,2067,4,2013-11-05 19:28:58.602799872
28671,2067,4172,6,2013-11-05 19:33:56.219759872
28672,4253,4985,1,2013-11-05 19:40:13.776560128
28673,550,4320,1,2013-11-05 21:25:25.406779904
28674,4320,550,1,2013-11-05 21:27:23.191340032
28675,4301,4507,2,2013-11-05 22:05:49.241529856
28676,4163,4611,1,2013-11-05 22:39:23.897389824
28677,4172,2642,8,2013-11-05 23:00:50.130800128
28678,2296,4986,1,2013-11-06 00:19:37.463830016
28679,4986,2296,1,2013-11-06 00:20:43.758199808
28680,4291,1916,1,2013-11-06 04:42:56.011360000
28681,1916,4291,1,2013-11-06 04:43:50.959960064
28682,4291,57,4,2013-11-06 04:58:41.368140032
28683,1201,57,8,2013-11-06 05:35:59.202749952
28684,1916,4381,1,2013-11-06 06:02:28.526200064
28685,4381,1916,1,2013-11-06 06:03:40.666860032
28686,4559,1916,1,2013-11-06 06:42:06.985219840
28687,1916,4559,1,2013-11-06 06:44:20.747770112
28688,3161,4987,1,2013-11-06 08:56:29.636280064
28689,4987,3161,5,2013-11-06 08:56:56.561359872
28690,4987,1764,3,2013-11-06 08:58:42.432580096
28691,4985,4253,1,2013-11-06 11:33:24.228399872
28692,3018,4195,5,2013-11-06 12:57:28.080470016
28693,1953,4133,1,2013-11-06 13:41:23.055229952
28694,4694,4988,1,2013-11-06 21:55:53.244640000
28695,2642,4608,1,2013-11-06 21:57:00.611609856
28696,4988,4694,2,2013-11-06 21:57:41.603419904
28697,2045,4921,1,2013-11-06 22:22:01.239160064
28698,3020,4197,2,2013-11-06 23:18:54.585410048
28699,4986,4983,1,2013-11-06 23:56:53.716600064
28700,1764,4987,1,2013-11-06 23:59:09.312859904
28701,4983,4986,1,2013-11-07 00:00:20.923960064
28702,4172,4989,1,2013-11-07 00:05:53.928029952
28703,4989,4172,1,2013-11-07 00:11:22.442899968
28704,4197,3020,2,2013-11-07 01:38:26.291259904
28705,4559,3168,1,2013-11-07 01:39:17.528150016
28706,3168,4559,1,2013-11-07 01:45:53.044209920
28707,3714,4986,1,2013-11-07 03:38:49.959049984
28708,4986,3714,1,2013-11-07 05:06:15.480720128
28709,4983,4990,1,2013-11-07 05:27:21.328720128
28710,4990,4983,4,2013-11-07 05:28:15.061979904
28711,4608,2642,1,2013-11-07 07:46:03.538320128
28712,4608,1829,1,2013-11-07 08:30:13.526629888
28713,35,4942,2,2013-11-07 10:24:34.942169856
28714,2777,4253,2,2013-11-07 14:52:14.038000128
28715,2625,3820,2,2013-11-07 15:34:34.799360000
28716,3820,2625,2,2013-11-07 15:36:59.257980160
28717,4986,4991,1,2013-11-07 16:42:52.448689920
28718,4991,4986,1,2013-11-07 16:43:21.107749888
28719,3037,3880,1,2013-11-07 19:25:13.155790080
28720,3880,3037,1,2013-11-07 19:26:20.589819904
28721,1334,4986,1,2013-11-07 20:04:56.807770112
28722,4987,905,5,2013-11-07 22:28:59.748529920
28723,905,4987,1,2013-11-07 23:10:58.306459904
28724,4308,4315,5,2013-11-08 01:54:24.892329984
28725,900,35,2,2013-11-08 13:33:09.245250048
28726,3750,545,1,2013-11-08 13:57:25.428610048
28727,2977,3451,1,2013-11-08 16:00:22.983949824
28728,3451,2977,1,2013-11-08 16:00:28.021250048
28729,1810,4986,-8,2013-11-08 16:16:31.207559936
28730,4554,4992,1,2013-11-08 17:45:31.260240128
28731,4172,4986,-10,2013-11-08 19:49:19.741590016
28732,4163,1334,1,2013-11-09 00:31:19.103260160
28733,4635,900,1,2013-11-09 01:13:25.053570048
28734,900,4635,1,2013-11-09 01:13:43.801709824
28735,4172,4515,2,2013-11-09 01:36:27.950550016
28736,4411,4301,1,2013-11-09 01:44:24.437010176
28737,4515,4172,2,2013-11-09 01:51:47.020199936
28738,905,4990,1,2013-11-09 02:26:28.297619968
28739,4990,905,1,2013-11-09 02:27:13.672559872
28740,2392,3796,1,2013-11-09 04:55:17.163059968
28741,4841,3796,1,2013-11-09 04:57:29.028870144
28742,3796,2392,1,2013-11-09 04:57:48.570319872
28743,3796,4841,1,2013-11-09 04:59:13.808430080
28744,4992,4554,1,2013-11-09 13:00:08.900229888
28745,3184,4172,1,2013-11-09 13:05:54.168489984
28746,4172,3184,1,2013-11-09 13:06:06.594330112
28747,3880,4993,1,2013-11-09 15:59:29.860409856
28748,4993,4474,1,2013-11-09 16:26:59.434700032
28749,4993,4810,1,2013-11-09 16:27:57.474819840
28750,4172,2012,3,2013-11-09 18:21:52.626780160
28751,2012,4172,3,2013-11-09 18:22:31.016359936
28752,3880,4994,1,2013-11-09 20:16:52.536079872
28753,4994,3880,1,2013-11-09 20:20:07.047229952
28754,905,4983,1,2013-11-09 20:43:48.986119936
28755,4983,905,1,2013-11-09 20:44:45.899919872
28756,4983,4980,-10,2013-11-09 21:02:16.165890048
28757,4993,3880,2,2013-11-09 22:28:15.387399936
28758,4523,4995,1,2013-11-09 22:56:09.687990016
28759,4995,4411,1,2013-11-09 22:56:45.108880128
28760,4995,4523,1,2013-11-09 22:57:16.998779904
28761,4266,4172,5,2013-11-09 22:58:46.880950016
28762,2296,2110,1,2013-11-09 23:45:26.191520000
28763,4995,4931,1,2013-11-09 23:52:17.677550080
28764,3389,2642,9,2013-11-10 00:34:14.156219904
28765,2642,3389,9,2013-11-10 00:35:03.796439808
28766,4857,4996,1,2013-11-10 00:55:15.483340032
28767,4996,4857,1,2013-11-10 00:55:35.675399936
28768,2110,2296,1,2013-11-10 02:12:46.202560000
28769,4838,1916,3,2013-11-10 05:33:47.606520064
28770,4838,35,2,2013-11-10 05:34:09.866919936
28771,2284,3018,1,2013-11-10 09:13:57.431109888
28772,2284,4195,1,2013-11-10 09:14:33.464550144
28773,4131,4172,2,2013-11-10 11:12:41.931780096
28774,3018,4997,1,2013-11-10 11:24:51.043240192
28775,4997,3018,1,2013-11-10 11:42:49.699929856
28776,4967,4977,-10,2013-11-10 16:07:21.281650176
28777,4977,4967,-10,2013-11-10 16:11:43.944999936
28778,4965,4977,-10,2013-11-10 16:22:22.644249856
28779,2125,4998,1,2013-11-10 17:21:18.320430080
28780,4993,4999,1,2013-11-10 19:17:16.422040064
28781,4788,3429,5,2013-11-10 19:25:43.359209984
28782,905,4788,1,2013-11-10 20:17:41.693389824
28783,4788,905,1,2013-11-10 20:17:44.125860096
28784,4788,4996,1,2013-11-10 20:25:13.013070080
28785,4996,4788,1,2013-11-10 20:25:54.137489920
28786,4635,4088,1,2013-11-10 20:28:04.085880064
28787,4088,4635,1,2013-11-10 20:33:19.459859968
28788,4857,5000,-1,2013-11-11 00:09:45.873660160
28789,1810,5001,1,2013-11-11 01:00:47.344450048
28790,5001,1810,1,2013-11-11 01:01:23.329260032
28791,1334,1832,9,2013-11-11 01:43:02.544179968
28792,2067,135,2,2013-11-11 02:18:38.204750080
28793,4611,2110,1,2013-11-11 02:24:13.004240128
28794,4315,801,1,2013-11-11 04:21:39.373779968
28795,801,4315,1,2013-11-11 05:47:11.925740032
28796,4559,4884,3,2013-11-11 12:59:38.205720064
28797,4291,2498,10,2013-11-11 14:48:07.495549952
28798,4779,5002,1,2013-11-11 16:23:47.364520192
28799,4708,4291,1,2013-11-11 16:35:17.544790016
28800,4995,5003,1,2013-11-11 17:17:02.531840000
28801,5003,4995,1,2013-11-11 17:29:59.005609984
28802,4562,4996,1,2013-11-11 17:33:11.397329920
28803,4996,4562,1,2013-11-11 17:34:06.468660224
28804,4709,4937,2,2013-11-11 18:04:49.190740224
28805,4709,2942,1,2013-11-11 18:18:41.191910144
28806,905,3451,1,2013-11-11 19:44:50.059330048
28807,4999,4993,1,2013-11-11 19:52:34.588509952
28808,4709,4833,3,2013-11-11 19:55:52.585339904
28809,4999,4897,2,2013-11-11 20:03:14.580899840
28810,900,3750,2,2013-11-11 21:05:54.655630080
28811,3020,4996,1,2013-11-11 22:53:58.370560000
28812,2252,4301,1,2013-11-12 00:07:04.904890112
28813,2252,4855,1,2013-11-12 00:13:30.682099968
28814,3828,4172,5,2013-11-12 08:09:17.484060160
28815,4172,3828,3,2013-11-12 08:10:06.628760064
28816,4995,5004,1,2013-11-12 10:11:56.541549824
28817,2658,284,4,2013-11-12 14:56:56.605429760
28818,1735,5005,2,2013-11-12 17:50:16.806770176
28819,3880,4523,4,2013-11-12 18:48:07.137789952
28820,4523,3880,4,2013-11-12 18:49:33.929289984
28821,905,2063,2,2013-11-12 20:51:08.350390016
28822,2063,905,2,2013-11-12 20:52:07.778990080
28823,905,4562,1,2013-11-12 20:52:38.032040192
28824,4562,905,1,2013-11-12 20:52:59.591929856
28825,2125,4965,-10,2013-11-12 21:34:47.759130112
28826,2125,4967,-10,2013-11-12 21:34:48.027479808
28827,2125,4996,-10,2013-11-12 21:34:48.251549952
28828,2125,4966,-10,2013-11-12 21:34:48.471330048
28829,2388,5006,1,2013-11-12 23:53:43.516989952
28830,905,3897,10,2013-11-13 06:46:36.535689984
28831,4088,905,1,2013-11-13 07:15:47.183259904
28832,4489,4381,1,2013-11-13 13:26:16.865849856
28833,4381,4489,1,2013-11-13 13:27:50.867620096
28834,4694,1403,2,2013-11-13 15:17:12.995330048
28835,361,2498,-10,2013-11-13 16:06:46.189809920
28836,4833,5007,1,2013-11-13 18:22:44.151429888
28837,5007,4833,1,2013-11-13 18:25:52.185659904
28838,1565,2322,1,2013-11-13 18:48:02.299529984
28839,3880,4997,1,2013-11-13 18:48:18.855010048
28840,2322,1565,1,2013-11-13 18:49:30.340019968
28841,4997,3880,1,2013-11-13 18:53:27.285910016
28842,5007,3451,1,2013-11-13 19:21:49.887010048
28843,3746,25,10,2013-11-13 20:21:41.138510080
28844,5007,2472,1,2013-11-13 20:52:21.517370112
28845,2472,5007,1,2013-11-13 20:52:46.135270144
28846,4172,4365,5,2013-11-13 21:12:50.449340160
28847,4709,35,1,2013-11-13 21:48:27.881779968
28848,2642,4709,2,2013-11-13 22:04:06.768680192
28849,4709,2642,1,2013-11-13 22:04:24.146840064
28850,4197,3063,1,2013-11-13 22:17:05.738609920
28851,3063,4197,1,2013-11-13 22:57:09.951319808
28852,3880,4280,1,2013-11-13 23:11:15.740750080
28853,4280,3880,1,2013-11-13 23:12:05.476790016
28854,1018,4253,2,2013-11-14 02:04:11.350050048
28855,3229,3270,-10,2013-11-14 02:15:15.809230080
28856,4253,1018,2,2013-11-14 04:35:09.193090048
28857,546,4295,1,2013-11-14 05:47:31.331759872
28858,4295,546,1,2013-11-14 05:49:10.944380160
28859,546,5008,1,2013-11-14 05:53:38.489389824
28860,5008,546,1,2013-11-14 05:56:12.279640064
28861,546,3725,1,2013-11-14 05:57:48.135660032
28862,3725,546,1,2013-11-14 05:59:42.116160000
28863,4291,546,2,2013-11-14 06:16:44.241459968
28864,905,5007,-10,2013-11-14 06:26:55.185019904
28865,546,3916,2,2013-11-14 06:49:53.408050176
28866,3916,546,2,2013-11-14 06:54:03.106899968
28867,4172,3725,3,2013-11-14 09:45:47.751140096
28868,4172,2472,1,2013-11-14 10:03:22.422560000
28869,2472,4172,1,2013-11-14 10:03:38.033860096
28870,2313,5009,1,2013-11-14 11:47:16.094320128
28871,3660,361,-10,2013-11-14 12:06:47.368950016
28872,4694,3707,1,2013-11-14 18:32:56.000009984
28873,3880,5010,2,2013-11-14 18:39:37.447770112
28874,3707,4694,1,2013-11-14 18:52:33.923280128
28875,1885,4315,3,2013-11-14 20:44:59.597459968
28876,710,4694,2,2013-11-14 20:49:59.851749888
28877,4694,710,2,2013-11-14 20:53:34.947360000
28878,550,1731,1,2013-11-14 22:09:50.308930048
28879,1731,550,1,2013-11-14 22:52:03.332710144
28880,4172,3880,2,2013-11-14 23:13:05.581760000
28881,3880,4172,4,2013-11-14 23:13:06.964760064
28882,4315,1885,3,2013-11-14 23:13:39.798729984
28883,2647,5011,1,2013-11-14 23:41:32.394429952
28884,4983,4592,1,2013-11-15 00:01:57.546240000
28885,4592,4983,1,2013-11-15 00:06:06.975940096
28886,5012,3099,1,2013-11-15 01:09:15.876059904
28887,4983,4970,1,2013-11-15 01:22:55.437280000
28888,3229,5012,1,2013-11-15 01:27:05.928359936
28889,5012,3229,1,2013-11-15 01:28:40.583350016
28890,2642,5014,2,2013-11-15 03:43:52.994669824
28891,5014,2642,2,2013-11-15 03:44:44.574419968
28892,2642,4983,1,2013-11-15 03:45:25.971830016
28893,4983,2642,1,2013-11-15 03:45:32.598269952
28894,4983,5013,2,2013-11-15 03:50:45.647239936
28895,2642,3630,8,2013-11-15 04:10:08.303479808
28896,2125,4253,2,2013-11-15 04:16:36.855730176
28897,4988,5015,1,2013-11-15 04:43:42.303479808
28898,5015,4988,10,2013-11-15 04:48:00.648220160
28899,3630,2642,10,2013-11-15 04:56:44.565030144
28900,363,4253,3,2013-11-15 06:08:16.698040064
28901,4983,35,5,2013-11-15 07:03:55.697890048
28902,5013,35,5,2013-11-15 07:08:10.414360064
28903,5013,4983,2,2013-11-15 07:16:09.197220096
28904,4988,5016,5,2013-11-15 07:40:24.423360000
28905,5016,4988,7,2013-11-15 07:41:45.029390080
28906,3815,905,5,2013-11-15 08:39:50.589009920
28907,284,2658,4,2013-11-15 08:39:52.089120000
28908,4559,5017,1,2013-11-15 10:06:10.118340096
28909,5017,4559,5,2013-11-15 10:24:32.454659840
28910,35,5018,1,2013-11-15 14:38:37.740689920
28911,35,5019,1,2013-11-15 14:38:47.244240128
28912,4977,2625,2,2013-11-15 14:56:44.308690176
28913,4987,5021,1,2013-11-15 15:25:48.310179840
28914,5021,4987,1,2013-11-15 15:26:15.929609984
28915,1939,905,4,2013-11-15 16:49:57.336549888
28916,2404,171,1,2013-11-15 18:55:54.625769984
28917,171,2404,1,2013-11-15 18:56:01.008719872
28918,547,905,1,2013-11-15 21:24:15.886419968
28919,3429,4172,1,2013-11-15 21:43:41.650180096
28920,4172,3429,1,2013-11-15 21:44:15.370690048
28921,3862,35,2,2013-11-15 22:16:33.370929920
28922,905,547,1,2013-11-15 22:27:31.543569920
28923,5009,2313,1,2013-11-15 23:15:06.714169856
28924,2934,5022,1,2013-11-15 23:17:45.310509824
28925,4253,3926,3,2013-11-15 23:31:30.567040000
28926,4253,363,3,2013-11-15 23:32:17.330859776
28927,4970,4983,1,2013-11-16 00:11:45.014780160
28928,4611,5013,1,2013-11-16 00:25:14.362960128
28929,5013,4611,1,2013-11-16 00:27:18.649539840
28930,4867,5013,1,2013-11-16 01:10:01.403729920
28931,3719,1334,6,2013-11-16 01:13:12.241800192
28932,5013,4867,1,2013-11-16 01:14:19.388960000
28933,4,5014,8,2013-11-16 01:59:03.321340160
28934,5014,4,8,2013-11-16 02:00:13.465039872
28935,1899,5014,1,2013-11-16 02:40:30.956460032
28936,5014,1899,1,2013-11-16 02:41:52.055789824
28937,3828,4937,1,2013-11-16 03:58:45.287529984
28938,4937,3828,2,2013-11-16 04:01:07.430639872
28939,4197,905,3,2013-11-16 05:20:58.635629824
28940,4172,4330,-10,2013-11-16 12:17:59.683880192
28941,4172,3512,-10,2013-11-16 12:18:11.027899904
28942,4884,4172,3,2013-11-16 12:50:43.921550080
28943,2635,5023,1,2013-11-16 15:09:25.146429952
28944,35,5024,1,2013-11-16 20:37:30.026390016
28945,547,4592,2,2013-11-16 20:53:59.151590144
28946,2388,35,9,2013-11-16 22:46:43.427769856
28947,3429,4197,2,2013-11-17 01:19:20.635420160
28948,4197,3429,2,2013-11-17 01:21:00.315180032
28949,905,4592,1,2013-11-17 02:55:19.124679936
28950,4592,905,1,2013-11-17 02:55:42.676350208
28951,2296,2642,3,2013-11-17 08:34:17.235650048
28952,3452,2642,2,2013-11-17 08:34:36.430139904
28953,1885,3445,2,2013-11-17 14:34:07.428989952
28954,5021,5025,1,2013-11-17 17:01:12.483879936
28955,2322,5021,1,2013-11-17 17:20:25.612499968
28956,5021,2322,1,2013-11-17 17:20:46.396140032
28957,2322,3772,1,2013-11-17 20:53:05.198099968
28958,4592,5021,-10,2013-11-17 21:05:41.822210048
28959,5021,4592,-10,2013-11-17 21:08:52.404310016
28960,3772,2322,1,2013-11-17 21:09:50.907130112
28961,4592,547,2,2013-11-17 21:54:49.845419776
28962,3725,4918,10,2013-11-17 23:43:13.663259904
28963,5023,3935,1,2013-11-17 23:58:00.043800064
28964,5023,3260,3,2013-11-17 23:59:57.821120000
28965,5023,4958,1,2013-11-18 00:04:08.569099776
28966,5023,4938,1,2013-11-18 00:04:59.674050048
28967,5023,4522,1,2013-11-18 00:06:40.231450112
28968,4867,5025,1,2013-11-18 00:40:51.946390016
28969,5025,4867,1,2013-11-18 00:47:12.212579840
28970,4365,4867,2,2013-11-18 01:04:11.315730176
28971,4867,4365,2,2013-11-18 01:05:03.417850112
28972,4365,5025,1,2013-11-18 01:26:29.727760128
28973,5025,4365,1,2013-11-18 01:27:05.559859968
28974,882,547,6,2013-11-18 01:44:22.898469888
28975,4709,4365,1,2013-11-18 01:47:31.624450048
28976,4365,4709,1,2013-11-18 01:48:39.003820032
28977,547,882,6,2013-11-18 01:56:13.769999872
28978,4291,2322,1,2013-11-18 02:32:30.727180032
28979,2322,4291,2,2013-11-18 03:08:22.665740032
28980,4291,4709,1,2013-11-18 03:50:50.983650048
28981,4709,4291,1,2013-11-18 03:51:31.406099968
28982,3851,4709,2,2013-11-18 05:46:40.602720000
28983,4709,3851,2,2013-11-18 05:47:58.952950016
28984,35,3989,1,2013-11-18 09:18:34.923510016
28985,3989,35,1,2013-11-18 09:21:06.141929984
28986,4884,4559,4,2013-11-18 10:54:37.981570048
28987,4993,5026,1,2013-11-18 14:14:17.846980096
28988,4993,3260,5,2013-11-18 14:52:21.235379968
28989,5025,2131,1,2013-11-18 14:54:15.162240000
28990,4291,3725,1,2013-11-18 14:55:12.295020032
28991,2131,5025,1,2013-11-18 14:55:12.999160064
28992,3725,4291,1,2013-11-18 14:56:02.877120000
28993,3750,5009,1,2013-11-18 15:07:26.594180096
28994,5009,3750,1,2013-11-18 16:21:57.981129984
28995,4559,5009,1,2013-11-18 16:30:09.267440128
28996,5027,5025,1,2013-11-18 17:50:54.670569984
28997,4612,35,10,2013-11-18 18:06:02.060740096
28998,4291,4592,1,2013-11-18 19:09:04.555429888
28999,4172,3804,1,2013-11-18 19:37:56.909830144
29000,3804,4172,1,2013-11-18 19:38:25.266720000
29001,3404,2175,3,2013-11-18 20:03:14.500709888
29002,2175,3404,3,2013-11-18 20:04:57.032999936
29003,3746,5028,1,2013-11-18 20:52:50.468879872
29004,5028,3746,1,2013-11-18 20:57:36.671109888
29005,546,4945,1,2013-11-18 21:51:51.741539840
29006,4945,546,1,2013-11-18 21:52:40.885139968
29007,4320,546,1,2013-11-18 22:30:47.673530112
29008,546,4320,1,2013-11-18 22:31:48.277810176
29009,4365,882,1,2013-11-18 23:36:13.843139840
29010,882,4365,1,2013-11-18 23:37:47.561969920
29011,4172,4993,1,2013-11-18 23:45:12.279769856
29012,4172,4331,1,2013-11-19 00:09:41.915360000
29013,3699,4945,1,2013-11-19 00:10:44.814680064
29014,4945,3699,1,2013-11-19 00:11:04.633889792
29015,5027,5029,1,2013-11-19 00:11:54.281680128
29016,5029,5027,1,2013-11-19 00:12:58.529380096
29017,4291,3810,1,2013-11-19 00:18:12.716379904
29018,3810,4291,3,2013-11-19 00:20:37.180019968
29019,4331,4172,2,2013-11-19 00:21:48.283410176
29020,4918,3725,10,2013-11-19 00:30:41.709129984
29021,4253,113,2,2013-11-19 00:56:02.452039936
29022,546,547,1,2013-11-19 01:52:01.853890048
29023,547,546,1,2013-11-19 01:53:59.815789824
29024,547,5030,10,2013-11-19 01:54:33.702729984
29025,5027,5031,1,2013-11-19 02:15:30.645509888
29026,546,5030,1,2013-11-19 02:16:52.497800192
29027,5031,5027,1,2013-11-19 02:19:26.279300096
29028,5030,546,1,2013-11-19 02:20:49.626259968
29029,5030,547,10,2013-11-19 02:29:45.272690176
29030,4291,4114,1,2013-11-19 02:37:12.800610048
29031,4114,4291,2,2013-11-19 02:37:42.405420032
29032,644,4833,1,2013-11-19 02:39:06.257499904
29033,4833,644,1,2013-11-19 02:39:30.289459968
29034,5029,5032,10,2013-11-19 02:40:24.297250048
29035,5032,5029,8,2013-11-19 02:40:43.002289920
29036,113,4253,2,2013-11-19 03:32:08.415559936
29037,2252,25,3,2013-11-19 03:38:56.491620096
29038,3161,2252,1,2013-11-19 03:40:55.783549952
29039,2977,5033,1,2013-11-19 04:25:46.900219904
29040,5028,4833,1,2013-11-19 04:39:55.776740096
29041,5033,2977,1,2013-11-19 04:44:45.204000000
29042,5029,1394,3,2013-11-19 05:08:09.948760064
29043,4635,5034,1,2013-11-19 05:33:02.793090048
29044,361,3660,-10,2013-11-19 05:33:28.949539840
29045,5034,4635,1,2013-11-19 05:34:53.595889920
29046,5027,4592,-10,2013-11-19 06:00:43.223470080
29047,5027,4528,-10,2013-11-19 06:00:50.178929920
29048,5027,5028,10,2013-11-19 06:02:57.557060096
29049,4592,5027,-10,2013-11-19 06:19:11.187060224
29050,2296,5027,-1,2013-11-19 06:23:30.033280000
29051,1394,5029,10,2013-11-19 06:42:24.681849856
29052,4528,5027,-10,2013-11-19 07:13:18.421120000
29053,4635,1394,2,2013-11-19 07:38:39.320940032
29054,1394,4635,2,2013-11-19 07:42:16.240169984
29055,2296,3444,1,2013-11-19 10:11:10.687580160
29056,3444,2296,1,2013-11-19 10:46:57.016230144
29057,550,35,1,2013-11-19 14:05:27.706269952
29058,35,550,1,2013-11-19 14:09:08.955800064
29059,546,5013,2,2013-11-19 15:21:43.412990208
29060,4172,5035,1,2013-11-19 16:01:01.509819904
29061,5035,4172,2,2013-11-19 16:20:52.232919808
29062,5034,4867,-1,2013-11-19 16:28:35.367219968
29063,4694,5037,1,2013-11-19 18:43:07.093449984
29064,5037,4694,2,2013-11-19 18:44:58.162470144
29065,4592,25,10,2013-11-19 19:00:15.400989952
29066,2296,4172,1,2013-11-19 19:00:52.877379840
29067,4172,3641,1,2013-11-19 19:59:13.965349888
29068,4304,3641,1,2013-11-19 20:02:00.884640000
29069,3641,4172,1,2013-11-19 20:02:30.877110016
29070,2296,2496,1,2013-11-19 21:13:13.704649984
29071,2496,2296,2,2013-11-19 21:17:48.343610112
29072,5037,5039,1,2013-11-19 22:49:47.561789952
29073,5039,5037,1,2013-11-19 22:57:17.007280128
29074,3452,1919,1,2013-11-19 23:16:27.152950016
29075,1919,3452,1,2013-11-19 23:18:22.366280192
29076,3452,905,1,2013-11-20 00:47:13.015130112
29077,4937,3168,1,2013-11-20 04:19:13.922220032
29078,3168,4937,1,2013-11-20 04:20:54.436690176
29079,546,5040,1,2013-11-20 05:58:26.623500032
29080,5036,3451,4,2013-11-20 12:25:47.591310080
